Week,CustomerID,SKUID,SKUCODE,OrderCount,OrderFreqDays,OrderQty,OrderValue,LastDeliveryDate
22,1824307,54346,GPJCNOOD70GPFO,1,1,5,38500,2025-05-27
20,2455124,44794,ISP001P2,1,1,3,43500,2025-05-14
17,5374545,22018,GPSPAG500G,1,1,4,75920,2025-04-22
17,5001677,44792,IRC001P2,1,1,1,9500,2025-04-24
17,5361950,43238,CMS040,1,1,1,16000,2025-04-22
20,5359653,22016,DANG250G,1,1,5,92125,2025-05-16
20,4936265,54346,GPJCNOOD70GPFO,2,2,7,55510,2025-05-16
14,5342555,22026,MIMEE_RC070,1,1,5,40000,2025-04-04
20,4280418,22067,MCHEF500G,1,1,2,16700,2025-05-13
21,4962997,44792,IRC001P2,1,1,8,75200,2025-05-23
18,3901611,44794,ISP001P2,1,1,3,43800,2025-04-29
22,1979922,22026,MIMEE_RC070,1,1,20,156000,2025-05-28
18,5364324,45653,VOB750ML,1,1,1,39350,2025-04-28
14,2570587,22068,MCHEF1KG,1,1,1,8100,2025-04-03
16,3836030,21031,CWS012C,1,1,2,59600,2025-04-16
17,3879574,22026,MIMEE_RC070,1,1,20,160000,2025-04-22
20,5158591,43238,CMS040,1,1,6,96000,2025-05-13
16,5095434,19679,IOC001,1,1,2,20600,2025-04-18
15,5351596,22026,MIMEE_RC070,1,1,10,80000,2025-04-12
22,5300835,54346,GPJCNOOD70GPFO,1,1,5,38500,2025-05-28
20,4819808,23655,MKSPAG500G,1,1,4,60800,2025-05-15
15,4306495,52544,GPADBCRL45GPYS45GX4S,1,1,1,20430,2025-04-07
18,5362011,44794,ISP001P2,1,1,8,116800,2025-05-01
17,5384266,22065,GPSPAGTINI500G,2,1,15,282675,2025-04-22
16,3897030,24368,GPSCU500G,1,1,4,213000,2025-04-20
20,5374167,44794,ISP001P2,2,2,8,116000,2025-05-17
15,5295346,22415,MCHEF250G,1,1,1,8650,2025-04-09
18,4026809,22019,GPTWST500G,1,1,2,37100,2025-04-30
20,5127420,22067,MCHEF500G,1,1,1,8350,2025-05-16
22,5309230,22028,MIMEE_RC100,1,1,5,51750,2025-05-29
18,5350672,22018,GPSPAG500G,3,2,41,774900,2025-05-01
17,5407159,53418,VOS4596P8,1,1,1,18500,2025-04-21
20,5237445,44794,ISP001P2,1,1,10,145000,2025-05-17
19,5264690,22067,MCHEF500G,1,1,1,8350,2025-05-08
16,5429381,22016,DANG250G,1,1,1,18450,2025-04-19
17,5430263,44794,ISP001P2,1,1,7,102200,2025-04-25
18,5274039,53418,VOS4596P8,1,1,2,37000,2025-04-30
21,3792582,54471,GPNOOD70GPFO,1,1,5,39650,2025-05-20
14,2507478,19677,IBP280,1,1,1,13600,2025-04-04
21,1806621,44794,ISP001P2,1,1,5,73000,2025-05-21
17,5314658,22298,GPNOOD70G,1,1,1,7700,2025-04-27
16,4980663,22298,GPNOOD70G,1,1,11,84700,2025-04-16
15,5323586,22026,MIMEE_RC070,1,1,10,80000,2025-04-09
20,5368694,22028,MIMEE_RC100,1,1,1,10300,2025-05-14
15,5352018,44794,ISP001P2,1,1,3,43800,2025-04-09
14,5238612,44794,ISP001P2,1,1,1,14700,2025-04-01
15,4021625,22415,MCHEF250G,1,1,2,17300,2025-04-13
15,5218932,19687,IRC180,1,1,10,134000,2025-04-07
22,4019434,54304,IRC001P2HW,1,1,1,9500,2025-05-26
21,2507106,22415,MCHEF250G,1,1,1,8640,2025-05-19
15,5285411,46311,BP001,1,1,2,2,2025-04-09
19,5292951,22018,GPSPAG500G,1,1,1,19150,2025-05-05
17,4309164,22067,MCHEF500G,1,1,3,24960,2025-04-22
16,5309242,22298,GPNOOD70G,1,1,5,38500,2025-04-15
15,5266165,22415,MCHEF250G,1,1,2,17300,2025-04-10
14,4744174,44794,ISP001P2,1,1,5,73500,2025-04-03
22,5444939,44659,VTCHCKTP50G,1,1,5,25600,2025-05-27
15,5370621,22026,MIMEE_RC070,1,1,1,8000,2025-04-12
16,5176084,31107,GIFTBAG1,1,1,1,1500,2025-04-19
18,5166253,45084,HHS075IN112,1,1,1,8000,2025-04-29
18,5356140,22026,MIMEE_RC070,1,1,7,56000,2025-04-29
15,5290575,53418,VOS4596P8,1,1,1,18500,2025-04-08
21,5449765,44792,IRC001P2,1,1,10,94000,2025-05-22
16,5309891,22415,MCHEF250G,1,1,2,17300,2025-04-20
21,5124024,54346,GPJCNOOD70GPFO,1,1,1,7930,2025-05-22
18,4591763,26752,LACV40G,1,1,1,7400,2025-05-02
16,5193132,23423,GMORN45G,1,1,2,44000,2025-04-16
15,3899271,22018,GPSPAG500G,1,1,5,89760,2025-04-07
14,5316981,19677,IBP280,1,1,3,40800,2025-04-03
21,5435502,22028,MIMEE_RC100,2,2,3,30900,2025-05-21
14,5329831,21031,CWS012C,1,1,5,149000,2025-03-31
22,5134686,22065,GPSPAGTINI500G,1,1,3,56535,2025-05-27
20,4588633,53421,VOS11040P3,1,1,5,94000,2025-05-15
21,5232128,23143,FANT60CL,1,1,1,4530,2025-05-23
22,4841478,19687,IRC180,1,1,5,66500,2025-05-27
15,1813672,22018,GPSPAG500G,2,1,8,149128,2025-04-09
22,5284721,22836,ABSPAG500G,1,1,2,32850,2025-05-28
15,3869944,19687,IRC180,1,1,3,39900,2025-04-12
16,3908318,44794,ISP001P2,1,1,5,73000,2025-04-14
17,5369068,44794,ISP001P2,1,1,15,219000,2025-04-24
14,3041535,23410,DANG1KG,1,1,2,36900,2025-04-03
15,5316528,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-07
17,5354611,25198,CHECUS45G,1,1,1,13680,2025-04-22
15,1869432,44794,ISP001P2,3,2,18,262800,2025-04-11
19,3985060,30791,VOS11040,1,1,1,18800,2025-05-09
22,5413527,53421,VOS11040P3,1,1,2,37600,2025-05-28
14,4570290,19687,IRC180,1,1,1,13400,2025-04-04
17,5296656,22066,DANG500G,1,1,1,18500,2025-04-26
15,5345426,22028,MIMEE_RC100,2,2,11,113300,2025-04-12
14,5285166,22026,MIMEE_RC070,2,2,6,48000,2025-04-05
14,5269472,22018,GPSPAG500G,1,1,5,93205,2025-04-03
14,3781616,21031,CWS012C,1,1,2,59600,2025-04-05
14,5389206,25198,CHECUS45G,1,1,1,13680,2025-04-04
20,5300005,44794,ISP001P2,1,1,1,14500,2025-05-17
14,5078883,22028,MIMEE_RC100,1,1,10,103000,2025-04-06
14,5291907,44521,VTTPMX50G,2,2,6,33000,2025-04-05
17,5298651,22670,MALTICAN33CL,1,1,1,12350,2025-04-21
20,4336370,22026,MIMEE_RC070,1,1,5,40000,2025-05-16
18,4093838,44521,VTTPMX50G,1,1,5,27500,2025-05-01
14,5305430,31206,ABSAC50MLX20,1,1,1,14500,2025-04-03
19,3936970,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-08
15,5363200,22018,GPSPAG500G,1,1,1,19150,2025-04-12
14,5304002,22026,MIMEE_RC070,1,1,10,80000,2025-04-02
15,5325274,22298,GPNOOD70G,1,1,3,23100,2025-04-12
21,3897020,44792,IRC001P2,1,1,10,94000,2025-05-22
18,5316433,44794,ISP001P2,1,1,4,58400,2025-04-30
15,5350312,22415,MCHEF250G,1,1,1,8650,2025-04-09
22,3834817,53418,VOS4596P8,1,1,2,37000,2025-05-27
19,5318833,23655,MKSPAG500G,1,1,4,60800,2025-05-10
20,2502546,19679,IOC001,1,1,4,41200,2025-05-14
19,4018522,22415,MCHEF250G,1,1,2,17300,2025-05-07
20,5234822,43238,CMS040,1,1,4,64000,2025-05-17
14,5249044,44659,VTCHCKTP50G,1,1,1,5280,2025-04-05
17,5315413,22300,GPSEMO1KG,1,1,12,175800,2025-04-23
14,4402224,22018,GPSPAG500G,1,1,1,18845,2025-04-03
21,5282633,43238,CMS040,1,1,2,32000,2025-05-21
19,1817117,44792,IRC001P2,2,2,8,76000,2025-05-09
21,5066637,19679,IOC001,1,1,3,30900,2025-05-22
22,5264542,45661,GPSEMO25kG,1,1,1,4500,2025-05-29
16,2283415,21031,CWS012C,1,1,1,29800,2025-04-18
14,5366334,44792,IRC001P2,1,1,6,57000,2025-04-04
14,1822763,22016,DANG250G,1,1,1,18450,2025-04-05
19,4333409,22067,MCHEF500G,1,1,1,8350,2025-05-06
20,5223666,44794,ISP001P2,1,1,6,87000,2025-05-17
15,2020081,44792,IRC001P2,1,1,6,57000,2025-04-08
21,5353902,45899,CPL25GX120P8,1,1,1,19500,2025-05-24
19,4020252,45562,CWS012MP150EVAP,1,1,5,82500,2025-05-07
20,5233804,53418,VOS4596P8,1,1,5,92500,2025-05-14
18,5438679,43238,CMS040,1,1,1,16000,2025-04-28
15,5016429,23309,FEDCL50CL,1,1,10,45000,2025-04-07
15,3936893,46311,BP001,1,1,3,3,2025-04-07
16,5348878,22028,MIMEE_RC100,1,1,5,51500,2025-04-18
19,5306275,22028,MIMEE_RC100,1,1,4,41200,2025-05-08
16,5166022,22836,ABSPAG500G,1,1,1,15600,2025-04-20
15,5321153,22028,MIMEE_RC100,1,1,3,30900,2025-04-10
19,4166385,45084,HHS075IN112,1,1,1,7900,2025-05-09
17,5432552,44792,IRC001P2,1,1,3,28500,2025-04-21
18,2666402,22066,DANG500G,1,1,1,18425,2025-05-02
19,5314930,43238,CMS040,1,1,2,32000,2025-05-10
21,5393877,22688,CHINSCHNOD70G,1,1,1,7790,2025-05-19
19,4841478,22065,GPSPAGTINI500G,1,1,1,18845,2025-05-07
18,5151687,22068,MCHEF1KG,1,1,2,16200,2025-05-03
14,2126447,22028,MIMEE_RC100,1,1,5,51500,2025-04-03
14,4530476,22026,MIMEE_RC070,1,1,5,40000,2025-04-03
15,5202039,44794,ISP001P2,1,1,6,87600,2025-04-13
17,4124828,21031,CWS012C,1,1,3,89400,2025-04-25
16,5325497,22837,ABSLMSPAG500G,1,1,3,47370,2025-04-15
20,5275893,25771,MILORFL800GX3,1,1,1,38080,2025-05-14
15,5408944,22028,MIMEE_RC100,1,1,2,20600,2025-04-09
21,5143060,44794,ISP001P2,1,1,5,72500,2025-05-19
14,5332787,22989,VES002,1,1,1,39600,2025-04-04
19,3812554,44659,VTCHCKTP50G,1,1,10,52800,2025-05-08
16,1793149,22299,GPSEMO500G,1,1,1,15505,2025-04-20
20,5357131,44794,ISP001P2,1,1,4,58000,2025-05-15
19,4131498,54346,GPJCNOOD70GPFO,1,1,3,24510,2025-05-09
16,5165150,22026,MIMEE_RC070,1,1,5,40000,2025-04-19
17,5260398,22836,ABSPAG500G,1,1,2,32606,2025-04-25
15,5147529,44723,TATOM55G,1,1,1,8220,2025-04-10
13,3916211,44792,IRC001P2,1,1,2,19000,2025-03-30
21,5339716,54346,GPJCNOOD70GPFO,1,1,2,15860,2025-05-20
19,5279207,19677,IBP280,1,1,5,68000,2025-05-08
20,5304528,22298,GPNOOD70G,1,1,1,7700,2025-05-12
16,1905149,22026,MIMEE_RC070,3,2,21,168000,2025-04-18
19,5319233,22688,CHINSCHNOD70G,1,1,5,40800,2025-05-07
18,5238677,22065,GPSPAGTINI500G,1,1,3,56535,2025-05-02
18,5296012,23410,DANG1KG,1,1,2,36900,2025-04-30
15,5349727,44870,GOLBITEC40G,1,1,1,12000,2025-04-11
19,5301030,44792,IRC001P2,1,1,3,28500,2025-05-06
18,5391326,44794,ISP001P2,1,1,4,58400,2025-05-02
16,5262983,22026,MIMEE_RC070,1,1,4,32000,2025-04-15
18,4093872,22415,MCHEF250G,1,1,2,17280,2025-04-30
20,3976824,44792,IRC001P2,1,1,5,47000,2025-05-14
16,5252456,22065,GPSPAGTINI500G,1,1,5,94225,2025-04-14
15,5309192,22026,MIMEE_RC070,1,1,5,40000,2025-04-11
21,5306020,54346,GPJCNOOD70GPFO,1,1,2,15860,2025-05-24
15,5316118,19677,IBP280,1,1,1,13600,2025-04-10
15,3907916,22068,MCHEF1KG,1,1,2,16200,2025-04-13
20,5426452,22026,MIMEE_RC070,2,1,2,16000,2025-05-14
22,4352564,44794,ISP001P2,1,1,2,29000,2025-05-26
17,5333335,19677,IBP280,1,1,1,13600,2025-04-25
15,5304019,22067,MCHEF500G,1,1,2,16700,2025-04-12
21,4819808,22028,MIMEE_RC100,1,1,10,103000,2025-05-19
16,3866754,21031,CWS012C,1,1,1,29800,2025-04-15
14,4019342,22298,GPNOOD70G,1,1,3,23100,2025-04-04
22,1822148,22465,GPSGR1KG,1,1,1,18040,2025-05-29
19,5319647,44521,VTTPMX50G,1,1,1,5270,2025-05-06
14,5294374,44521,VTTPMX50G,1,1,2,11000,2025-04-01
14,5073886,22836,ABSPAG500G,1,1,2,32606,2025-04-04
21,4572900,53418,VOS4596P8,1,1,4,74000,2025-05-24
21,5416941,22065,GPSPAGTINI500G,1,1,10,188450,2025-05-23
15,2534108,22026,MIMEE_RC070,2,2,3,24000,2025-04-12
16,5191992,22018,GPSPAG500G,1,1,5,95750,2025-04-16
21,2664424,22026,MIMEE_RC070,2,2,13,104000,2025-05-21
22,5328693,19677,IBP280,1,1,1,13600,2025-05-28
15,5291064,22026,MIMEE_RC070,1,1,5,40000,2025-04-11
18,5153409,23143,FANT60CL,1,1,1,4530,2025-04-30
19,5319504,43238,CMS040,1,1,1,16000,2025-05-07
17,5361475,44659,VTCHCKTP50G,1,1,1,5280,2025-04-24
16,5250487,22018,GPSPAG500G,1,1,1,19150,2025-04-17
15,2618541,22028,MIMEE_RC100,1,1,10,103000,2025-04-10
15,5362475,22018,GPSPAG500G,1,1,1,19150,2025-04-12
14,3961304,23029,GPNODGMP70G,1,1,8,61600,2025-04-05
21,3960619,22415,MCHEF250G,1,1,4,34600,2025-05-20
17,5212787,21031,CWS012C,1,1,1,29800,2025-04-24
15,2599225,22462,GPJCNOOD70G,1,1,1,7700,2025-04-12
21,5140963,23423,GMORN45G,1,1,1,22400,2025-05-19
14,3859297,30791,VOS11040,1,1,1,18800,2025-04-04
18,1773743,22026,MIMEE_RC070,1,1,5,40000,2025-04-29
20,1804395,30791,VOS11040,1,1,1,18800,2025-05-12
17,5141431,53418,VOS4596P8,1,1,15,277500,2025-04-22
16,5251127,22026,MIMEE_RC070,1,1,2,16000,2025-04-16
16,5325624,22026,MIMEE_RC070,1,1,8,64000,2025-04-19
18,3825450,22065,GPSPAGTINI500G,1,1,2,37690,2025-05-03
14,5309455,45392,PURBMLKCRWFS28,1,1,1,6350,2025-04-04
15,4845129,22028,MIMEE_RC100,1,1,1,10350,2025-04-10
19,1808141,22066,DANG500G,1,1,1,18425,2025-05-09
15,5273386,22688,CHINSCHNOD70G,1,1,6,48960,2025-04-13
16,4009562,44921,KIV0GARRIMIX3IN1,1,1,1,11580,2025-04-14
15,5369868,23012,AMSTELMACAN33CL,1,1,2,24700,2025-04-07
16,5252893,22670,MALTICAN33CL,1,1,3,37050,2025-04-18
14,5367197,22028,MIMEE_RC100,3,2,60,618000,2025-04-03
20,4280418,22028,MIMEE_RC100,1,1,4,41200,2025-05-13
22,5444393,43238,CMS040,1,1,1,16000,2025-05-27
20,5278884,22068,MCHEF1KG,1,1,2,16200,2025-05-16
17,2107914,22836,ABSPAG500G,1,1,4,63160,2025-04-26
18,1792211,22026,MIMEE_RC070,1,1,10,80000,2025-04-30
20,4327820,22688,CHINSCHNOD70G,1,1,5,40300,2025-05-14
20,3856822,53421,VOS11040P3,1,1,1,18800,2025-05-14
18,5309966,19679,IOC001,1,1,5,51500,2025-04-28
14,3899753,45084,HHS075IN112,2,2,6,48000,2025-04-06
16,1942211,45084,HHS075IN112,1,1,1,8000,2025-04-14
22,2140706,44792,IRC001P2,1,1,1,9400,2025-05-29
20,2974720,19687,IRC180,2,2,3,39900,2025-05-18
21,5042594,54346,GPJCNOOD70GPFO,1,1,2,15860,2025-05-23
15,3819702,19677,IBP280,1,1,1,13600,2025-04-09
16,5353093,22026,MIMEE_RC070,1,1,1,8000,2025-04-15
18,5191652,22068,MCHEF1KG,1,1,1,8060,2025-05-02
19,4334817,19687,IRC180,1,1,5,66500,2025-05-07
15,4269047,44794,ISP001P2,1,1,3,43800,2025-04-08
14,4995484,22016,DANG250G,1,1,1,18450,2025-04-03
15,4221276,22018,GPSPAG500G,1,1,2,37690,2025-04-12
15,4881157,44663,CWS012APKT140,1,1,1,16500,2025-04-07
21,5449942,22028,MIMEE_RC100,1,1,5,51500,2025-05-21
19,3792053,22026,MIMEE_RC070,1,1,1,8000,2025-05-05
19,5054541,21031,CWS012C,1,1,2,59600,2025-05-10
15,3573420,44792,IRC001P2,1,1,5,47500,2025-04-07
19,4407256,45501,DCCETM150G,1,1,2,28900,2025-05-07
18,5292750,44792,IRC001P2,1,1,10,95000,2025-05-01
17,1793164,45899,CPL25GX120P8,1,1,1,19850,2025-04-25
16,4054168,22026,MIMEE_RC070,1,1,2,16000,2025-04-15
14,3865385,22067,MCHEF500G,1,1,1,8350,2025-04-04
18,5135713,21031,CWS012C,1,1,1,29800,2025-04-29
17,2425678,23410,DANG1KG,1,1,4,73800,2025-04-24
18,5168578,53418,VOS4596P8,1,1,2,37000,2025-05-03
17,4353152,44757,SONPOS50G,1,1,1,7475,2025-04-25
18,5436404,44794,ISP001P2,1,1,2,29200,2025-05-02
14,5279365,22018,GPSPAG500G,2,2,5,94225,2025-04-02
16,1807562,30291,INO70,1,1,1,9500,2025-04-19
14,1887827,45084,HHS075IN112,1,1,1,8000,2025-04-02
15,4518095,22065,GPSPAGTINI500G,1,1,3,56535,2025-04-08
18,5294214,44794,ISP001P2,1,1,2,29400,2025-05-03
15,5410028,44794,ISP001P2,1,1,2,29400,2025-04-09
16,5430117,22415,MCHEF250G,1,1,1,8650,2025-04-14
18,5336214,22068,MCHEF1KG,1,1,1,8060,2025-04-30
20,4091672,44384,VIVPDETPW170G,1,1,4,34960,2025-05-16
21,5328522,53418,VOS4596P8,1,1,10,185000,2025-05-20
14,5295475,19687,IRC180,2,2,2,26600,2025-04-05
15,1863878,22026,MIMEE_RC070,2,2,25,200000,2025-04-12
20,1838003,44792,IRC001P2,1,1,5,47500,2025-05-15
20,5304087,22066,DANG500G,1,1,1,18425,2025-05-18
19,3752293,43238,CMS040,1,1,1,16000,2025-05-07
22,5248423,25147,GPSGR500Gx50,1,1,1,54390,2025-05-27
14,5292109,22018,GPSPAG500G,1,1,5,93205,2025-04-05
19,5325508,30291,INO70,1,1,5,47500,2025-05-08
18,5279467,44659,VTCHCKTP50G,1,1,1,5280,2025-04-29
16,3785931,44792,IRC001P2,1,1,1,9500,2025-04-16
19,5127420,44663,CWS012APKT140,1,1,2,33000,2025-05-07
13,5365564,22018,GPSPAG500G,1,1,1,18845,2025-03-30
17,5381354,22028,MIMEE_RC100,1,1,20,206000,2025-04-24
16,3830345,53418,VOS4596P8,1,1,3,55500,2025-04-19
18,5226943,44794,ISP001P2,1,1,1,14600,2025-05-01
22,5297076,22028,MIMEE_RC100,1,1,15,154500,2025-05-27
18,1810379,22067,MCHEF500G,1,1,1,8350,2025-04-30
16,5297076,30791,VOS11040,2,1,2,37600,2025-04-15
15,5326141,22026,MIMEE_RC070,1,1,5,40000,2025-04-08
20,3892956,44794,ISP001P2,2,2,2,29200,2025-05-17
15,5327477,53421,VOS11040P3,1,1,3,56400,2025-04-08
18,4455148,22989,VES002,2,1,3,118800,2025-04-29
19,5245397,22415,MCHEF250G,1,1,2,17300,2025-05-06
20,5315777,19687,IRC180,1,1,2,26400,2025-05-16
17,4984150,22065,GPSPAGTINI500G,2,2,2,37690,2025-04-25
15,5267998,44794,ISP001P2,1,1,1,14600,2025-04-07
16,4132152,22018,GPSPAG500G,1,1,10,188450,2025-04-18
14,5300443,22026,MIMEE_RC070,1,1,1,8000,2025-03-31
18,3146485,19679,IOC001,1,1,3,30900,2025-05-03
20,4155278,22026,MIMEE_RC070,1,1,3,24000,2025-05-14
21,5233725,44659,VTCHCKTP50G,1,1,3,15360,2025-05-19
21,2242614,22028,MIMEE_RC100,1,1,30,309000,2025-05-21
18,5329862,19687,IRC180,1,1,4,53200,2025-05-01
14,5366677,30432,CWBL12GX200,1,1,10,185000,2025-03-31
17,5294272,44794,ISP001P2,1,1,4,58400,2025-04-22
17,4794278,23029,GPNODGMP70G,1,1,1,7700,2025-04-23
21,4007296,22068,MCHEF1KG,1,1,5,40500,2025-05-20
20,5241863,22026,MIMEE_RC070,1,1,5,40000,2025-05-15
21,3804790,44792,IRC001P2,1,1,5,47000,2025-05-23
15,1793196,21031,CWS012C,1,1,1,29800,2025-04-11
16,5247350,22028,MIMEE_RC100,1,1,1,10300,2025-04-15
14,5296606,22018,GPSPAG500G,1,1,3,56535,2025-04-01
14,4815201,44521,VTTPMX50G,1,1,3,16500,2025-04-03
14,5304871,44794,ISP001P2,1,1,3,43800,2025-03-31
18,5304018,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-29
17,5306336,22018,GPSPAG500G,1,1,3,56940,2025-04-23
16,5223050,44792,IRC001P2,1,1,2,19000,2025-04-14
18,1800153,53418,VOS4596P8,1,1,1,18500,2025-04-30
17,5319006,22065,GPSPAGTINI500G,1,1,1,18845,2025-04-26
20,5268344,22026,MIMEE_RC070,1,1,1,8000,2025-05-16
16,1787951,44792,IRC001P2,1,1,5,47500,2025-04-19
14,4843890,44794,ISP001P2,1,1,5,73000,2025-04-02
15,3909443,44711,SONTOMSAC55G,2,2,2,14960,2025-04-12
22,5146149,21031,CWS012C,1,1,2,59600,2025-05-27
21,5360985,45899,CPL25GX120P8,1,1,3,59550,2025-05-20
16,5257982,22836,ABSPAG500G,1,1,2,32112,2025-04-16
15,3886598,22028,MIMEE_RC100,1,1,10,103000,2025-04-09
15,5177137,22018,GPSPAG500G,1,1,1,19150,2025-04-11
20,5284872,44400,CWS320,1,1,1,32800,2025-05-13
21,5175523,54349,GPNODGMP70GPFO,1,1,2,15860,2025-05-20
15,5317239,22018,GPSPAG500G,1,1,5,89760,2025-04-11
18,5280148,22028,MIMEE_RC100,3,2,22,226600,2025-05-02
21,1872079,22298,GPNOOD70G,1,1,5,38500,2025-05-24
17,2936009,22415,MCHEF250G,1,1,1,8650,2025-04-24
16,5233615,22018,GPSPAG500G,1,1,5,95750,2025-04-16
17,5315418,19687,IRC180,1,1,4,53200,2025-04-23
19,5182400,21031,CWS012C,1,1,2,59600,2025-05-09
21,5284538,44792,IRC001P2,1,1,5,47000,2025-05-20
18,4215675,44792,IRC001P2,1,1,5,47500,2025-04-29
19,5291305,22066,DANG500G,1,1,1,18450,2025-05-06
15,5284538,44792,IRC001P2,1,1,1,9500,2025-04-10
19,4561390,44792,IRC001P2,1,1,10,95000,2025-05-11
18,5317575,19687,IRC180,1,1,5,67000,2025-04-28
16,5218825,30791,VOS11040,1,1,4,75200,2025-04-17
21,5273116,43238,CMS040,1,1,1,16000,2025-05-24
14,5049983,23309,FEDCL50CL,1,1,7,31500,2025-04-05
16,4155278,22026,MIMEE_RC070,1,1,5,40000,2025-04-15
18,5335723,22415,MCHEF250G,1,1,3,25950,2025-04-30
17,5317082,22026,MIMEE_RC070,1,1,7,56000,2025-04-24
21,5186891,21031,CWS012C,1,1,10,298000,2025-05-19
16,5299671,19677,IBP280,1,1,5,68000,2025-04-15
19,2974182,22028,MIMEE_RC100,1,1,5,51500,2025-05-09
19,5299286,45084,HHS075IN112,1,1,1,8000,2025-05-10
21,5304820,22065,GPSPAGTINI500G,2,2,3,56535,2025-05-22
20,4019479,54349,GPNODGMP70GPFO,2,2,10,79300,2025-05-15
14,5278707,22065,GPSPAGTINI500G,2,2,8,150760,2025-04-04
15,5273922,19687,IRC180,1,1,3,39900,2025-04-12
15,2419074,37700,GPADBCRL45G,1,1,3,51900,2025-04-12
22,5435335,54471,GPNOOD70GPFO,1,1,1,7930,2025-05-27
17,3044440,44400,CWS320,1,1,1,32800,2025-04-26
22,4054159,44521,VTTPMX50G,1,1,4,21080,2025-05-27
18,3914470,44794,ISP001P2,1,1,1,14600,2025-05-01
22,5366183,22026,MIMEE_RC070,1,1,4,31200,2025-05-29
16,5297584,22018,GPSPAG500G,1,1,3,56940,2025-04-18
17,5296134,23058,CCOKE60CL,1,1,5,22650,2025-04-26
21,3812451,19687,IRC180,1,1,10,132000,2025-05-21
22,4306819,22026,MIMEE_RC070,1,1,8,62400,2025-05-28
14,5293148,21031,CWS012C,1,1,1,29800,2025-04-06
18,5246739,44521,VTTPMX50G,1,1,20,110000,2025-05-02
16,1797958,22415,MCHEF250G,1,1,1,8640,2025-04-15
16,5130872,22018,GPSPAG500G,1,1,5,95750,2025-04-15
17,5255060,43238,CMS040,1,1,1,16000,2025-04-24
16,5243219,44794,ISP001P2,1,1,5,73000,2025-04-16
19,5319367,43225,CCB45GPx96FREE,1,1,5,58250,2025-05-05
17,5305161,23655,MKSPAG500G,1,1,3,45600,2025-04-23
17,5135812,37700,GPADBCRL45G,2,2,8,138400,2025-04-25
14,4032886,22298,GPNOOD70G,1,1,5,38500,2025-04-04
18,5245905,54346,GPJCNOOD70GPFO,1,1,3,24510,2025-05-02
14,5429042,22462,GPJCNOOD70G,1,1,5,38500,2025-04-05
15,5370998,44794,ISP001P2,1,1,2,29400,2025-04-10
20,5292198,53418,VOS4596P8,1,1,2,37000,2025-05-16
20,5425197,44521,VTTPMX50G,1,1,1,5730,2025-05-14
15,5303897,22026,MIMEE_RC070,1,1,5,40000,2025-04-10
15,5217009,22462,GPJCNOOD70G,1,1,1,7700,2025-04-10
18,3792834,19679,IOC001,1,1,2,20600,2025-04-29
19,5251416,43238,CMS040,1,1,2,32000,2025-05-07
20,3880674,22415,MCHEF250G,1,1,2,17300,2025-05-13
21,5226943,44794,ISP001P2,1,1,3,43800,2025-05-24
18,5310070,44792,IRC001P2,1,1,7,66500,2025-05-03
15,5154303,22837,ABSLMSPAG500G,1,1,1,15637,2025-04-07
17,4982496,22670,MALTICAN33CL,1,1,1,12350,2025-04-22
14,3897008,30525,CCV45GPx96P,2,2,8,92800,2025-04-03
15,5295751,22018,GPSPAG500G,1,1,5,89760,2025-04-10
17,3787603,45860,LAZOILSAC45ML,1,1,4,55200,2025-04-23
19,5243988,23058,CCOKE60CL,1,1,2,9060,2025-05-07
14,1771538,22026,MIMEE_RC070,1,1,10,80000,2025-04-03
14,5240681,22067,MCHEF500G,1,1,2,16640,2025-04-01
19,1775851,44400,CWS320,1,1,1,32800,2025-05-05
18,3961221,22485,CPSPAG500G,1,1,1,19290,2025-05-02
19,5303341,21031,CWS012C,1,1,1,29800,2025-05-05
16,3860633,44794,ISP001P2,1,1,1,14600,2025-04-17
20,5371818,22065,GPSPAGTINI500G,1,1,5,94225,2025-05-17
15,5305565,25198,CHECUS45G,1,1,1,13680,2025-04-12
17,5359132,22836,ABSPAG500G,1,1,5,81515,2025-04-23
20,1867997,22026,MIMEE_RC070,1,1,10,80000,2025-05-13
19,5355119,22026,MIMEE_RC070,1,1,4,32000,2025-05-06
19,5428961,19687,IRC180,1,1,1,13300,2025-05-09
20,5241863,22463,GPSGR250G,1,1,2,36860,2025-05-15
21,5260345,44794,ISP001P2,1,1,3,43800,2025-05-22
18,3795075,22300,GPSEMO1KG,1,1,2,31600,2025-04-29
21,3882365,45899,CPL25GX120P8,1,1,5,99250,2025-05-21
21,5150433,22466,GPSPRD15G,1,1,4,46760,2025-05-22
22,2762115,44659,VTCHCKTP50G,1,1,10,51200,2025-05-27
19,3052620,22026,MIMEE_RC070,2,2,4,32000,2025-05-10
18,5155384,22026,MIMEE_RC070,1,1,10,80000,2025-05-02
19,5195115,44794,ISP001P2,1,1,6,87600,2025-05-08
21,5369908,45084,HHS075IN112,1,1,1,8000,2025-05-20
20,5322696,44794,ISP001P2,1,1,4,58000,2025-05-16
17,4093649,44792,IRC001P2,1,1,5,47500,2025-04-22
16,4248031,44521,VTTPMX50G,2,2,2,11000,2025-04-16
